dbh,n,rel_freq,time
37.5,13.385553648606164,0.02483510084444475,29
42.5,6.597817086250072,0.012241365354901373,29
47.5,7.396495185550482,0.013723205528201981,29
52.5,6.751968232679388,0.012527372147549617,29
57.5,5.6160020097240935,0.010419739064631492,29
62.5,4.264160420979758,0.007911578172409008,29
67.5,3.9711702735472763,0.007367974220795686,29
72.5,3.7761047172713864,0.0070060562240833206,29
77.5,4.099673683650548,0.007606395076036299,29
82.5,2.1493986736316493,0.003987921173519506,29
87.5,1.0241392375962957,0.0019001530987928367,29
92.5,0.17835224965746854,3.3090869622251674e-4,29
97.5,0.3882507489136197,7.203472307030789e-4,29
102.5,0.29505101840459524,5.474276215012795e-4,29
2.5,220.4047630459081,0.4066424973767786,30
7.5,67.87261616718918,0.12522365560662835,30
12.5,38.21392316393136,0.07050394435763022,30
17.5,72.04526296305002,0.13292210771941979,30
22.5,41.746965850941955,0.07702233934025364,30
27.5,26.904526666863,0.04963832797149899,30
32.5,15.023171441057213,0.027717458864709502,30
37.5,13.04068144090637,0.02405980340597555,30
42.5,7.669086668514588,0.01414931561544413,30
47.5,6.004717306037851,0.011078586540619348,30
52.5,7.153536169651769,0.013198134980850703,30
57.5,5.142331757746655,0.009487501991390567,30
62.5,4.806798762989589,0.008868450147615742,30
67.5,3.696262088944911,0.006819531601930922,30
72.5,3.867110271830501,0.0071347431735901525,30
77.5,4.116565727412954,0.007594983633190303,30
82.5,2.107870212856285,0.003888979510499353,30
87.5,1.1730790573291152,0.0021643080253821436,30
92.5,0.17417880701548377,3.2135650834429295e-4,30
97.5,0.5544989301504336,0.0010230397321411716,30
102.5,0.2931921969886463,5.409338961064752e-4,30
2.5,220.35648501005198,0.40429577845580805,31
7.5,71.91179185051351,0.13193908890418699,31
12.5,41.39534287455612,0.07594948871665978,31
17.5,63.78192808438499,0.1170229424612236,31
22.5,44.651632898326866,0.08192391833228113,31
27.5,28.567401259966175,0.05241361392350489,31
32.5,14.000863037595408,0.02568787490225019,31
37.5,14.20155362879064,0.026056088974971178,31
42.5,7.749001444720433,0.01421736497206114,31
47.5,5.5550211450944484,0.01019199229871535,31
52.5,7.4893847777072615,0.013741037159492318,31
57.5,4.56253054808046,0.00837103495992164,31
62.5,5.1809259314433485,0.009505626677967841,31
67.5,3.4705513835568382,0.006367542453865096,31
72.5,3.913742410724069,0.007180680589214419,31
77.5,4.033902439465594,0.007401142412051678,31
82.5,2.067294143810476,0.0037929371360723193,31
87.5,1.14434992818563,0.0020995789845738026,31
92.5,0.17010302293132146,3.1209398747927754e-4,31
97.5,0.5426574324235706,9.956326407480562e-4,31
102.5,0.29134508614761784,5.345410569512053e-4,31
2.5,221.6116650001471,0.40436005910776546,32
7.5,75.45192391999758,0.13767210501335567,32
12.5,43.66436357245203,0.07967145878827248,32
17.5,60.81605778337828,0.1109670139429339,32
22.5,41.91541468468465,0.07648026812764723,32
27.5,29.476294311440544,0.05378343288041303,32
32.5,14.750845389366408,0.026914886062201424,32
37.5,15.105673724152833,0.02756231771444434,32
42.5,7.6256068208761985,0.01391393735893836,32
47.5,5.45028275233261,0.009944768276912616,32
52.5,6.771279395795839,0.012355102953255563,32
57.5,4.803949717902077,0.008765447395922627,32
62.5,5.198651946778222,0.009485634289506134,32
67.5,3.1442892270890392,0.005737175331978983,32
72.5,4.065616521894306,0.007418259941784193,32
77.5,4.072676363284089,0.007431141564606992,32
82.5,2.0276471048349216,0.0036997127527569193,32
87.5,1.1163357819094486,0.002036903620379002,32
92.5,0.16612261219472854,3.031128766897367e-4,32
97.5,0.5310727311309441,9.690130749682714e-4,32
102.5,0.28950961210488785,5.28248925267183e-4,32
2.5,221.52119235855668,0.40198807979525275,33
7.5,80.54930161862174,0.1461704803128181,33
12.5,39.662738715507196,0.07197482103590574,33
17.5,59.3699088262461,0.1077368507842452,33
22.5,47.35595088227096,0.08593546991761254,33
27.5,28.926108945090107,0.05249137054103575,33
32.5,14.470268975811049,0.026258777220248265,33
37.5,14.831083954710875,0.026913537692530923,33
42.5,7.504968121897922,0.013619047875848958,33
47.5,5.348155429037537,0.009705142467297269,33
52.5,6.639332281562942,0.012048203634928787,33
57.5,4.712370674003671,0.008551402321183042,33
62.5,5.095203279525985,0.009246117541602376,33
67.5,3.0673951382371873,0.0055663129494058616,33
72.5,3.9726833756435265,0.007209113244680393,33
77.5,3.989834885165095,0.007240237591316292,33
82.5,1.9889063277148855,0.0036092105999349622,33
87.5,1.0890184610118814,0.0019762102006708423,33
92.5,0.1622353430693719,2.944037694137202e-4,33
97.5,0.5197391805095581,9.431556093704153e-4,33
102.5,0.28768570154862705,5.220548946978242e-4,33
2.5,220.10034463509734,0.39724328850518825,34
7.5,85.69950159577589,0.15467286929333154,34
12.5,42.7932770947173,0.0772345093198392,34
17.5,52.60653967625988,0.09494576145494954,34
22.5,47.411065374257866,0.08556882340202124,34
27.5,31.04631732813199,0.05603326615344219,34
